neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,price
160,40.88211,-73.83625,2,1,1,45
160,40.88271,-73.83217,1,1,0,50
160,40.88001,-73.8345,1,2,5,62
160,40.88009,-73.83442,1,2,41,68
160,40.88009,-73.83456,1,2,0,68
160,40.8806,-73.83433,1,2,37,75
160,40.88179,-73.83455,1,2,1,75
160,40.88057,-73.83572,3,2,38,105
160,40.88241,-73.83422,3,1,6,115
160,40.87829,-73.83471,3,2,11,155
160,40.88017,-73.83484,3,1,15,250
160,40.88207,-73.83538,3,2,2,299
160,40.88017,-73.83574,3,2,0,475
161,40.89245,-73.83721,3,1,32,42
161,40.89039,-73.83186,3,3,8,50
161,40.89156,-73.84197,1,1,0,65
161,40.88364,-73.83561,1,3,0,70
161,40.88534,-73.83434,1,1,15,75
161,40.89215,-73.83351,3,3,50,75
161,40.88634,-73.83431,1,3,19,75
161,40.885,-73.83518,1,3,1,75
161,40.88229,-73.84295,1,1,0,80
161,40.88805,-73.83248,3,15,0,90
161,40.8859,-73.83517,3,3,5,95
161,40.8901,-73.84031,1,1,11,125
161,40.89124,-73.83423,3,2,59,149
162,40.59324,-73.77288,1,30,1,40
162,40.59304,-73.77339,1,30,0,40
162,40.59517,-73.77236,1,30,2,43
162,40.5938,-73.77373,1,1,76,50
162,40.5954,-73.7764,1,3,0,50
162,40.59309,-73.77958,1,1,2,65
162,40.5939,-73.77361,3,7,1,80
162,40.59555,-73.76942,3,3,5,99
162,40.59606,-73.77882,3,1,19,180
162,40.59534,-73.77209,1,4,0,195
162,40.59684,-73.76873,3,1,7,200
163,40.73943,-73.98532,1,1,14,65
163,40.74283,-73.99273,1,1,0,80
163,40.74095,-73.98554,1,1,0,85
163,40.74147,-73.98577,1,2,3,90
163,40.74128,-73.98428,1,7,10,95
163,40.74169,-73.9933,1,3,1,95
163,40.74145,-73.98828,1,1,0,95
163,40.73967,-73.98643,3,14,0,99
163,40.73885,-73.98786,1,1,2,99
163,40.73975,-73.98511,3,2,3,100
163,40.744,-73.9907,3,7,11,110
163,40.74107,-73.988,1,4,14,112
163,40.73922,-73.98886,3,14,3,115
163,40.73923,-73.98589,3,30,10,124
163,40.74421,-73.99093,1,21,1,125
163,40.74077,-73.98718,1,1,47,129
163,40.74389,-73.99159,1,1,17,135
163,40.74283,-73.99246,3,7,1,150
163,40.73926,-73.98758,3,1,1,150
163,40.74047,-73.98932,3,1,0,154
163,40.74253,-73.9916,1,21,0,160
163,40.74207,-73.99094,3,25,49,175
163,40.74107,-73.98693,1,1,35,179
163,40.74041,-73.98933,3,3,16,180
163,40.74044,-73.98777,3,5,4,180
163,40.74023,-73.98443,3,30,9,185
163,40.73997,-73.98789,3,1,1,195
163,40.7411,-73.98455,3,4,0,200
163,40.74154,-73.98515,3,5,1,200
163,40.74148,-73.98493,3,1,0,200
163,40.74158,-73.98593,3,2,8,200
163,40.73949,-73.98552,3,2,6,210
163,40.74154,-73.99283,3,1,2,210
163,40.7414,-73.99075,3,45,0,215
163,40.74165,-73.98486,3,4,3,218
163,40.74121,-73.98648,3,1,1,220
163,40.73947,-73.98593,3,3,99,221
163,40.73962,-73.98492,3,5,7,221
163,40.73945,-73.98543,3,2,12,225
163,40.7443,-73.99056,3,5,4,225
163,40.73996,-73.98972,3,4,0,225
163,40.7385,-73.98782,3,1,23,236
163,40.74212,-73.99042,3,4,3,249
163,40.74252,-73.991,3,1,2,250
163,40.74074,-73.98573,3,3,90,255
163,40.74129,-73.98374,3,3,26,265
163,40.74102,-73.98961,3,1,0,275
163,40.73955,-73.98568,3,2,4,275
163,40.74341,-73.9895,3,2,136,275
163,40.74016,-73.98735,3,5,4,290
163,40.74138,-73.98814,3,28,160,299
163,40.74191,-73.99011,3,1,7,299
163,40.74032,-73.98801,3,3,4,300
163,40.7403,-73.98498,3,2,108,305
163,40.74395,-73.99109,3,30,0,321
163,40.73986,-73.9863,3,7,3,349
163,40.74125,-73.98862,3,7,0,350
163,40.74119,-73.99168,3,14,4,350
163,40.74056,-73.99262,3,2,33,375
163,40.74054,-73.98681,3,4,4,389
163,40.74334,-73.99204,3,1,0,400
163,40.74076,-73.99307,3,7,0,425
163,40.74394,-73.99094,3,30,0,439
163,40.74055,-73.98522,3,3,3,450
163,40.74312,-73.98977,3,1,5,459
163,40.74107,-73.98487,3,1,0,475
163,40.74189,-73.99019,3,3,14,488
163,40.73969,-73.98962,3,1,43,495
163,40.7411,-73.99024,3,5,49,525
163,40.73928,-73.98583,1,2,6,590
163,40.73994,-73.99005,3,5,28,600
163,40.74416,-73.99017,3,2,41,600
163,40.73987,-73.98982,3,5,42,650
163,40.74068,-73.98999,3,1,177,850
163,40.73927,-73.98774,3,1,0,950
163,40.74096,-73.9927,3,1,0,1200
163,40.74043,-73.99277,3,3,5,1500
163,40.73942,-73.98648,3,7,0,1750
163,40.73956,-73.98774,3,7,0,2000
164,40.73448,-73.98056,1,30,2,45
164,40.73666,-73.98544,2,1,76,49
164,40.73684,-73.98058,1,3,75,57
164,40.73288,-73.98251,1,5,18,59
164,40.73431,-73.98167,1,5,4,59
164,40.73683,-73.98191,1,3,21,61
164,40.73331,-73.98229,1,1,3,63
164,40.73541,-73.98061,1,26,47,64
164,40.737,-73.98199,1,4,161,65
164,40.73765,-73.98366,2,1,49,65
164,40.7331,-73.984,1,11,0,65
164,40.73365,-73.98481,1,1,0,65
164,40.73257,-73.98234,1,5,7,65
164,40.73772,-73.98758,1,1,11,65
164,40.73283,-73.98228,1,1,4,65
164,40.73601,-73.98205,1,2,177,69
164,40.73442,-73.98383,1,4,4,69
164,40.73567,-73.98403,2,2,9,69
164,40.73392,-73.98085,2,3,3,70
164,40.73305,-73.98255,1,5,4,73
164,40.737,-73.98231,1,2,8,74
164,40.73718,-73.98373,1,5,0,75
164,40.73491,-73.984,1,2,1,75
164,40.73266,-73.98412,1,2,18,75
164,40.73363,-73.98545,1,1,0,79
164,40.73323,-73.98224,1,3,7,80
164,40.73366,-73.98313,1,1,4,80
164,40.73684,-73.98194,1,1,0,80
164,40.73307,-73.9835,1,2,23,80
164,40.73402,-73.9862,1,1,88,82
164,40.73375,-73.98474,1,1,2,85
164,40.73421,-73.98834,1,2,47,85
164,40.73808,-73.98325,1,2,0,85
164,40.73524,-73.98812,3,20,0,86
164,40.7357,-73.98087,1,3,3,87
164,40.73166,-73.98299,1,3,6,87
164,40.73619,-73.98022,1,18,0,88
164,40.73562,-73.98308,1,1,0,90
164,40.73328,-73.9859,1,3,23,90
164,40.73352,-73.9873,1,2,87,90
164,40.73565,-73.98056,3,30,5,90
164,40.73419,-73.98132,3,2,3,90
164,40.73572,-73.98017,3,1,11,90
164,40.73537,-73.98244,1,1,1,95
164,40.73568,-73.98188,1,2,4,95
164,40.73433,-73.98216,3,1,3,96
164,40.73737,-73.97995,1,3,120,97
164,40.73326,-73.98245,3,8,6,99
164,40.73608,-73.9857,3,4,26,99
164,40.7317,-73.98272,1,2,136,99
164,40.73728,-73.9842,1,1,0,99
164,40.73458,-73.98128,1,1,5,99
164,40.73746,-73.98338,3,120,2,99
164,40.73734,-73.98565,3,3,10,99
164,40.73433,-73.98371,1,5,0,99
164,40.73446,-73.9867,1,2,8,99
164,40.73628,-73.98549,1,4,115,100
164,40.73586,-73.98028,1,2,33,100
164,40.73477,-73.98069,2,1,0,100
164,40.73627,-73.98986,1,7,0,100
164,40.73578,-73.98706,1,2,79,100
164,40.73267,-73.98259,1,3,1,100
164,40.7317,-73.9833,1,3,9,100
164,40.73878,-73.9839,3,2,4,100
164,40.73674,-73.98308,3,3,52,100
164,40.73254,-73.98207,1,3,8,100
164,40.73423,-73.98211,1,1,4,100
164,40.73337,-73.984,1,1,323,109
164,40.73227,-73.98451,1,5,5,109
164,40.73804,-73.9852,3,1,3,110
164,40.73338,-73.98535,1,1,8,110
164,40.73204,-73.98364,1,1,16,110
164,40.7368,-73.98518,1,1,69,110
164,40.73579,-73.98636,3,3,33,110
164,40.73652,-73.98458,1,4,0,115
164,40.73314,-73.9838,1,3,6,115
164,40.73684,-73.9842,3,1,3,117
164,40.73318,-73.98436,3,3,103,118
164,40.73508,-73.98477,3,3,21,118
164,40.73386,-73.98307,1,6,0,118
164,40.73158,-73.98303,1,4,132,120
164,40.7364,-73.98436,3,10,51,120
164,40.73727,-73.98432,3,1,0,120
164,40.73318,-73.98449,3,1,206,120
164,40.73517,-73.98176,1,2,3,120
164,40.73736,-73.98025,3,5,8,120
164,40.73419,-73.98726,1,7,2,120
164,40.73621,-73.98729,1,4,0,120
164,40.73557,-73.98353,1,1,118,124
164,40.73677,-73.98084,3,30,128,125
164,40.73272,-73.9852,3,3,21,125
164,40.73598,-73.98161,3,1,19,125
164,40.7347,-73.98665,3,1,54,125
164,40.73409,-73.98703,3,3,5,125
164,40.73275,-73.98242,3,30,0,125
164,40.7355,-73.98,3,2,25,126
164,40.73354,-73.98593,3,3,182,127
164,40.73786,-73.98678,3,90,6,129
164,40.73928,-73.98638,1,1,35,129
164,40.73493,-73.98655,3,3,26,130
164,40.7349,-73.98549,3,3,26,130
164,40.73237,-73.98288,3,6,2,130
164,40.73731,-73.98338,3,30,2,130
164,40.73201,-73.98328,3,30,6,130
164,40.73755,-73.98041,3,5,1,130
164,40.73615,-73.98166,3,15,0,130
164,40.73379,-73.98605,3,30,0,130
164,40.73807,-73.98187,3,30,23,131
164,40.73834,-73.9823,3,1,5,135
164,40.73395,-73.9821,3,14,2,135
164,40.73891,-73.98657,3,4,0,136
164,40.73533,-73.98384,3,2,5,139
164,40.7339,-73.98523,1,1,0,139
164,40.73505,-73.98212,3,30,9,140
164,40.73346,-73.98216,3,30,7,140
164,40.73462,-73.98227,3,4,1,140
164,40.73625,-73.98597,3,2,20,140
164,40.73438,-73.98615,3,21,0,145
164,40.7328,-73.9841,3,1,125,145
164,40.73536,-73.98433,3,7,7,145
164,40.73609,-73.98595,3,2,13,145
164,40.73305,-73.98574,3,4,10,148
164,40.73606,-73.98242,3,7,13,149
164,40.73741,-73.99003,3,10,9,149
164,40.73609,-73.98566,1,4,10,149
164,40.73755,-73.98595,1,4,147,150
164,40.73568,-73.98062,3,30,2,150
164,40.73371,-73.98576,1,1,1,150
164,40.73771,-73.98058,3,30,1,150
164,40.73342,-73.98545,3,30,10,150
164,40.73697,-73.98074,3,7,5,150
164,40.73391,-73.98552,3,3,12,150
164,40.73558,-73.9852,3,30,1,150
164,40.73882,-73.9857,3,7,0,150
164,40.73788,-73.98103,1,1,2,150
164,40.73631,-73.98525,1,7,0,150
164,40.7367,-73.98099,3,2,13,150
164,40.73192,-73.98291,3,5,0,150
164,40.73496,-73.98723,1,2,57,150
164,40.73379,-73.98645,1,2,24,150
164,40.73307,-73.98347,3,3,16,150
164,40.73573,-73.98755,3,30,5,150
164,40.73805,-73.98415,3,4,4,150
164,40.73557,-73.98038,3,3,1,150
164,40.73212,-73.98247,1,2,10,150
164,40.73572,-73.98736,1,2,10,150
164,40.73525,-73.98074,3,14,0,150
164,40.7358,-73.99074,3,7,0,150
164,40.73438,-73.9853,3,3,17,155
164,40.73575,-73.98,3,2,3,155
164,40.73521,-73.98147,3,20,25,155
164,40.73583,-73.98037,3,3,18,155
164,40.73721,-73.98887,3,3,4,156
164,40.73627,-73.9802,3,2,13,159
164,40.7356,-73.99049,3,1,188,159
164,40.73328,-73.98241,3,8,33,159
164,40.73556,-73.98913,3,2,15,159
164,40.73523,-73.98668,1,2,53,160
164,40.73284,-73.98511,3,2,1,160
164,40.73429,-73.98689,1,2,1,160
164,40.73569,-73.98097,3,3,6,160
164,40.7358,-73.9806,3,3,6,160
164,40.73866,-73.98322,3,3,0,160
164,40.73523,-73.98142,3,1,0,160
164,40.73564,-73.98611,3,30,2,165
164,40.73629,-73.98753,3,6,10,165
164,40.73687,-73.98668,3,7,9,165
164,40.73554,-73.98855,3,2,16,169
164,40.73277,-73.98448,3,4,9,170
164,40.73594,-73.97947,3,3,12,170
164,40.73632,-73.98475,3,30,0,175
164,40.73813,-73.98213,3,2,1,175
164,40.73232,-73.98418,3,2,0,175
164,40.73804,-73.98178,3,5,3,175
164,40.73714,-73.98827,3,4,2,175
164,40.73646,-73.98853,3,3,58,176
164,40.73375,-73.98704,3,3,12,177
164,40.73486,-73.98611,3,30,2,179
164,40.73775,-73.98319,3,1,0,179
164,40.73701,-73.98242,3,3,7,180
164,40.73343,-73.98634,3,3,72,180
164,40.73287,-73.98585,3,1,1,180
164,40.73858,-73.98882,3,4,2,180
164,40.73505,-73.98565,3,30,1,180
164,40.73626,-73.98104,3,3,0,180
164,40.73261,-73.98398,3,30,0,180
164,40.73708,-73.98826,3,3,0,180
164,40.73689,-73.98451,3,1,80,185
164,40.7339,-73.98548,3,30,5,185
164,40.7318,-73.98322,3,2,169,186
164,40.73297,-73.98435,3,9,25,186
164,40.73714,-73.97962,3,1,11,189
164,40.7348,-73.98312,1,1,1,189
164,40.73293,-73.9836,3,5,5,190
164,40.73572,-73.98735,3,2,134,190
164,40.73743,-73.98652,3,2,76,190
164,40.73488,-73.98585,3,7,10,190
164,40.73481,-73.98669,3,2,8,194
164,40.73679,-73.98177,3,30,104,195
164,40.73646,-73.98337,3,3,3,195
164,40.73725,-73.98439,3,3,19,195
164,40.73682,-73.98336,3,5,1,195
164,40.73702,-73.98824,3,3,2,195
164,40.73247,-73.98297,3,2,47,196
164,40.73196,-73.9823,3,3,103,198
164,40.7363,-73.98691,3,2,37,198
164,40.7366,-73.98703,3,2,240,199
164,40.73666,-73.9796,1,1,0,199
164,40.73348,-73.98562,3,2,3,199
164,40.73411,-73.98289,1,1,1,199
164,40.73268,-73.98399,3,1,26,199
164,40.73667,-73.98592,3,3,20,199
164,40.73409,-73.98559,3,30,38,200
164,40.73657,-73.98019,3,3,6,200
164,40.73845,-73.98373,3,7,10,200
164,40.73327,-73.98503,3,3,13,200
164,40.73556,-73.98679,3,2,14,200
164,40.73579,-73.98175,1,1,0,200
164,40.73764,-73.9819,3,1,0,200
164,40.73337,-73.98524,3,30,5,200
164,40.73809,-73.98215,3,2,2,200
164,40.73683,-73.97926,3,1,1,200
164,40.73637,-73.98107,3,2,2,200
164,40.73555,-73.98994,3,28,4,200
164,40.7357,-73.98396,1,1,0,200
164,40.73794,-73.98423,3,10,4,200
164,40.73557,-73.98589,3,14,1,200
164,40.73684,-73.98157,3,2,20,200
164,40.73748,-73.98354,3,2,3,200
164,40.73536,-73.98393,3,30,27,209
164,40.73644,-73.98097,3,1,1,215
164,40.73741,-73.98096,3,30,0,216
164,40.73782,-73.98547,3,1,6,218
164,40.73711,-73.98985,3,4,60,220
164,40.73445,-73.98423,3,3,12,220
164,40.73792,-73.98306,3,90,6,220
164,40.73768,-73.98727,3,3,0,225
164,40.73754,-73.98741,3,30,1,225
164,40.73643,-73.98724,3,30,0,225
164,40.73408,-73.98163,3,3,39,225
164,40.73467,-73.98501,3,3,0,225
164,40.73401,-73.9814,3,2,15,226
164,40.73512,-73.98614,3,30,0,235
164,40.73524,-73.98441,3,5,2,239
164,40.73564,-73.98229,3,5,2,239
164,40.73638,-73.98089,3,30,0,239
164,40.73638,-73.98453,3,2,0,240
164,40.73294,-73.98282,3,5,18,245
164,40.7382,-73.98301,3,30,1,245
164,40.73581,-73.98918,3,4,12,245
164,40.73712,-73.98844,1,1,2,245
164,40.73892,-73.98922,3,4,26,249
164,40.73549,-73.98311,3,1,0,249
164,40.73742,-73.98052,3,2,0,249
164,40.73509,-73.98637,3,3,8,249
164,40.73775,-73.98324,3,30,17,250
164,40.73708,-73.98455,3,4,23,250
164,40.73494,-73.98751,3,365,0,250
164,40.73681,-73.98366,3,5,5,250
164,40.73389,-73.98724,3,31,0,250
164,40.7373,-73.98392,1,1,4,250
164,40.73877,-73.98707,3,30,2,250
164,40.73518,-73.98047,3,2,105,250
164,40.73618,-73.9833,3,2,47,250
164,40.73427,-73.98456,3,2,4,250
164,40.73711,-73.98573,3,5,7,250
164,40.7363,-73.98338,3,1,3,250
164,40.73873,-73.98714,3,3,1,250
164,40.73828,-73.98954,1,3,33,250
164,40.73818,-73.98671,3,1,0,250
164,40.73709,-73.98027,3,2,38,250
164,40.73773,-73.98322,3,6,11,250
164,40.73449,-73.98473,3,1,28,250
164,40.73676,-73.98685,3,1,2,250
164,40.73624,-73.97966,3,4,0,250
164,40.73735,-73.98425,3,2,1,250
164,40.73265,-73.98435,3,2,4,250
164,40.73776,-73.98418,3,7,0,250
164,40.73619,-73.98307,3,1,14,259
164,40.73742,-73.98219,3,2,58,265
164,40.73857,-73.98335,3,3,145,269
164,40.73548,-73.98896,3,5,30,275
164,40.73577,-73.98057,3,5,0,275
164,40.73502,-73.98612,3,3,0,280
164,40.7358,-73.9889,3,1,68,287
164,40.73627,-73.98952,3,3,13,290
164,40.73235,-73.98392,1,3,22,295
164,40.73592,-73.98993,3,2,1,295
164,40.73405,-73.98862,3,1,103,299
164,40.73614,-73.98872,1,1,4,299
164,40.73388,-73.98311,3,2,11,299
164,40.73684,-73.98797,3,1,0,299
164,40.73428,-73.98521,3,3,0,300
164,40.73815,-73.98443,3,3,11,300
164,40.7363,-73.98969,3,3,0,300
164,40.73258,-73.9819,3,10,0,300
164,40.73744,-73.98413,3,3,175,305
164,40.73831,-73.98319,3,4,0,310
164,40.7345,-73.98482,3,6,11,325
164,40.73358,-73.98443,3,2,0,325
164,40.73894,-73.98651,3,2,0,340
164,40.73823,-73.98343,3,30,0,348
164,40.73577,-73.98455,3,1,0,350
164,40.73637,-73.98051,3,5,0,350
164,40.73551,-73.98546,3,2,29,350
164,40.7368,-73.98045,3,1,0,379
164,40.73685,-73.98359,3,1,0,399
164,40.73637,-73.98619,3,1,28,399
164,40.73745,-73.98168,3,5,6,399
164,40.73476,-73.98452,3,2,105,400
164,40.73285,-73.98245,3,2,40,400
164,40.73801,-73.98815,3,4,2,400
164,40.73947,-73.9847,3,4,7,400
164,40.73563,-73.98801,3,30,3,410
164,40.73338,-73.98315,3,4,41,499
164,40.73562,-73.98756,3,4,49,500
164,40.73804,-73.98503,3,28,5,500
164,40.73591,-73.98744,3,2,53,540
164,40.73588,-73.98252,3,1,0,650
164,40.73492,-73.98079,3,30,0,650
164,40.73825,-73.98184,3,2,0,690
164,40.73683,-73.98816,3,5,11,700
164,40.7368,-73.98307,3,30,13,766
164,40.73817,-73.98903,3,1,3,850
164,40.73661,-73.98706,3,7,0,1000
164,40.73499,-73.98875,3,3,7,1000
164,40.73765,-73.98454,3,30,34,1100
164,40.73546,-73.98057,3,2,0,1200
164,40.73833,-73.98943,3,2,2,1200
164,40.73676,-73.9842,1,7,0,1900
164,40.73545,-73.98238,3,1,0,2000
164,40.73652,-73.98618,3,1,1,3000
165,40.72863,-74.00125,1,5,3,43
165,40.73293,-73.9946,1,1,2,47
165,40.72849,-73.99987,2,35,1,56
165,40.73256,-74.00008,1,14,0,60
165,40.72774,-74.00161,1,2,2,60
165,40.73552,-73.99719,1,14,8,65
165,40.7305,-73.99647,1,1,4,69
165,40.73083,-73.9943,1,4,0,69
165,40.7289,-74.00059,1,7,0,70
165,40.72986,-73.99468,1,2,4,75
165,40.72913,-74.00074,1,1,32,75
165,40.72923,-73.99949,1,1,3,78
165,40.72835,-74.00053,1,4,0,78
165,40.72987,-74.00082,1,4,87,79
165,40.72791,-73.99997,1,1,3,79
165,40.72738,-74.00018,1,1,161,79
165,40.73013,-74.00172,1,1,1,80
165,40.73104,-73.99831,1,3,1,80
165,40.73616,-73.99614,1,5,4,80
165,40.7315,-73.99961,1,180,5,80
165,40.72939,-74.00064,1,180,1,80
165,40.7282,-74.00165,1,2,0,85
165,40.72778,-73.99899,1,2,0,85
165,40.72783,-74.00102,1,7,44,89
165,40.72893,-73.99512,3,2,22,89
165,40.72928,-74.00135,1,4,3,90
165,40.72617,-73.99658,1,1,2,90
165,40.73177,-73.99936,3,42,2,90
165,40.72836,-73.99953,1,7,3,90
165,40.72811,-73.99893,1,2,4,90
165,40.72874,-74.00088,1,2,4,95
165,40.73016,-74.00137,1,1,9,95
165,40.72722,-73.99914,1,3,2,96
165,40.72766,-73.99976,1,1,0,98
165,40.72924,-74.00148,1,2,21,99
165,40.72807,-73.99925,1,2,5,99
165,40.73056,-73.99357,3,1,0,99
165,40.728,-74.00032,1,1,0,99
165,40.72886,-74.00013,1,3,7,100
165,40.72842,-73.99903,1,1,34,100
165,40.72994,-73.99455,1,1,0,100
165,40.72854,-74.00275,1,1,0,100
165,40.72962,-73.99932,1,5,18,100
165,40.72918,-73.99889,1,2,1,100
165,40.72947,-73.9995,1,1,1,100
165,40.72844,-74.00025,1,3,6,100
165,40.73535,-73.99525,1,3,6,100
165,40.73239,-73.9996,3,2,15,103
165,40.73025,-73.99996,1,31,1,104
165,40.72985,-73.99938,1,8,25,106
165,40.73411,-73.99787,3,1,111,108
165,40.72998,-73.99999,1,3,7,110
165,40.72875,-74.00169,1,4,1,110
165,40.72827,-74.00083,3,10,2,110
165,40.73094,-73.999,2,999,0,110
165,40.72792,-73.99877,3,5,3,110
165,40.73238,-73.99954,1,1,13,110
165,40.73021,-74.00091,1,3,7,111
165,40.72994,-73.99953,3,7,0,112
165,40.72917,-73.99974,1,25,70,115
165,40.72948,-73.99986,1,3,20,115
165,40.72948,-74.00153,1,2,4,115
165,40.72839,-73.99983,1,3,2,115
165,40.72902,-74.00152,1,1,0,116
165,40.73009,-73.99965,3,5,1,118
165,40.72926,-73.9989,1,2,146,119
165,40.73049,-74.00111,1,2,0,119
165,40.73123,-73.99374,1,60,2,119
165,40.72925,-74.00042,3,2,12,119
165,40.73336,-73.99836,1,21,79,120
165,40.73132,-73.99979,3,30,17,120
165,40.73034,-73.99992,1,2,209,120
165,40.72802,-73.99644,1,14,1,120
165,40.73222,-73.9969,1,4,19,120
165,40.72966,-73.99787,3,4,1,120
165,40.73383,-73.99509,1,4,2,120
165,40.73698,-73.99675,1,4,5,120
165,40.73103,-74.00141,3,27,4,120
165,40.73596,-73.99614,1,30,3,120
165,40.73424,-73.99355,1,1,7,120
165,40.73565,-73.99613,3,7,3,123
165,40.72817,-73.9958,1,3,7,125
165,40.73138,-73.99976,1,10,0,125
165,40.73213,-73.99323,3,3,2,126
165,40.7278,-73.99976,1,1,29,129
165,40.7277,-74.00104,3,31,7,129
165,40.73213,-73.99957,3,3,43,130
165,40.72883,-74.00145,1,1,43,130
165,40.73247,-73.99998,1,3,11,130
165,40.73251,-73.99602,3,80,0,130
165,40.72843,-73.99825,3,7,0,134
165,40.72796,-74.00154,3,3,3,135
165,40.73421,-73.9968,3,5,9,135
165,40.73299,-73.99812,1,2,79,135
165,40.72937,-74.00125,3,30,43,136
165,40.72818,-73.9981,3,1,37,140
165,40.73088,-74.00035,3,1,1,140
165,40.73694,-73.99587,1,1,78,140
165,40.72818,-73.99886,3,30,10,142
165,40.72956,-73.9986,3,3,3,142
165,40.73448,-73.99797,3,5,0,145
165,40.73481,-73.99845,3,5,1,145
165,40.72927,-74.00003,3,30,1,146
165,40.73384,-73.99807,3,3,13,147
165,40.72705,-73.99904,3,2,3,148
165,40.73341,-73.99489,3,1,26,149
165,40.72891,-74.00109,3,5,0,149
165,40.72847,-74.00068,3,14,8,149
165,40.73388,-73.99452,3,2,203,150
165,40.73104,-73.99957,3,12,16,150
165,40.72796,-73.99761,1,2,7,150
165,40.73083,-74.0006,3,3,33,150
165,40.73374,-73.9976,3,3,15,150
165,40.72835,-74.00259,3,1,0,150
165,40.73637,-73.99746,3,2,16,150
165,40.72796,-74.00194,3,7,0,150
165,40.72939,-74.00225,3,2,0,150
165,40.73478,-73.99791,3,30,8,150
165,40.72869,-74.00157,1,6,0,150
165,40.73499,-73.99254,1,2,36,150
165,40.72829,-74.00233,3,3,2,150
165,40.72951,-73.99997,1,2,60,150
165,40.7292,-73.99964,1,2,0,150
165,40.72733,-73.9958,1,2,1,150
165,40.72801,-74.00105,3,80,18,150
165,40.72855,-73.99767,3,3,3,150
165,40.72815,-73.99586,3,2,14,150
165,40.727,-73.99767,1,3,30,150
165,40.73328,-73.99431,1,7,0,150
165,40.72812,-73.99963,3,30,0,150
165,40.73573,-73.99496,3,1,1,152
165,40.72744,-73.99979,3,3,2,157
165,40.72968,-74.00195,3,3,1,157
165,40.73378,-73.99714,3,5,22,159
165,40.72807,-74.00041,3,30,4,159
165,40.72884,-74.00056,3,30,7,159
165,40.73091,-74.00002,3,1,77,159
165,40.73393,-73.9963,3,5,4,159
165,40.73365,-73.99727,3,90,0,159
165,40.72603,-73.99746,3,21,0,161
165,40.72871,-74.00149,3,1,27,161
165,40.72852,-74.00151,3,5,0,164
165,40.7311,-73.99913,3,30,19,165
165,40.72774,-74.00004,3,2,2,165
165,40.72815,-74.00111,3,30,7,165
165,40.73054,-74.0013,3,3,14,165
165,40.72878,-74.0016,3,7,2,165
165,40.72956,-73.99979,3,3,22,169
165,40.7311,-74.00014,1,1,20,170
165,40.72856,-74.00097,3,3,8,170
165,40.73512,-73.99445,3,3,2,170
165,40.72934,-74.00075,3,5,143,173
165,40.73085,-74.00079,3,360,0,174
165,40.72831,-74.00177,3,3,18,175
165,40.72805,-73.99871,3,2,2,175
165,40.73357,-73.99767,1,3,1,175
165,40.72969,-73.9995,3,1,4,175
165,40.72968,-74.00114,3,2,5,175
165,40.72843,-73.9999,3,60,28,175
165,40.732,-73.99959,3,2,0,175
165,40.73002,-73.99804,3,3,3,175
165,40.72982,-74.00034,3,2,25,175
165,40.7328,-73.99899,3,1,39,175
165,40.73278,-73.99712,3,90,0,175
165,40.72835,-74.00159,3,3,0,175
165,40.73098,-73.99361,3,20,0,175
165,40.72903,-74.00028,3,3,18,180
165,40.73293,-73.99782,3,1250,2,180
165,40.72812,-73.99983,3,2,11,180
165,40.73055,-74.0007,3,2,28,180
165,40.72846,-74.00113,3,3,2,180
165,40.73523,-73.99465,3,3,2,180
165,40.7302,-74.0008,3,2,4,180
165,40.72894,-74.00102,3,3,8,180
165,40.73399,-73.99305,3,2,52,185
165,40.72781,-74.00039,3,30,0,185
165,40.72714,-73.99581,3,14,1,187
165,40.72858,-73.99951,3,1,20,190
165,40.73032,-73.99976,3,1,43,190
165,40.73109,-73.99411,3,3,7,190
165,40.72815,-74.00084,3,4,4,190
165,40.72941,-74.00004,3,3,1,191
165,40.72977,-74.00164,3,2,12,195
165,40.73064,-73.99937,3,7,0,195
165,40.72936,-73.99911,3,4,17,195
165,40.72851,-73.99985,3,3,9,195
165,40.72799,-74.00046,3,1,0,196
165,40.73,-74.00122,3,2,15,196
165,40.72815,-73.99693,3,2,1,196
165,40.72938,-74.00027,3,3,6,197
165,40.73253,-73.99826,3,2,15,198
165,40.7358,-73.99677,3,3,8,199
165,40.73405,-73.99725,3,4,3,199
165,40.7284,-73.99812,3,8,48,199
165,40.73057,-73.99422,3,3,1,199
165,40.72964,-73.99946,3,3,1,199
165,40.7323,-73.99433,3,2,69,199
165,40.73062,-73.99981,1,5,0,199
165,40.72704,-73.99672,3,2,9,199
165,40.72863,-74.00137,3,4,11,200
165,40.72855,-74.00136,3,2,26,200
165,40.72946,-74.00189,3,2,26,200
165,40.7338,-73.99498,3,5,7,200
165,40.72904,-74.00129,3,4,2,200
165,40.72918,-73.99882,3,7,1,200
165,40.72853,-73.99914,3,2,146,200
165,40.72874,-74.00122,3,2,29,200
165,40.72935,-74.00064,1,1,0,200
165,40.73007,-74.00193,3,2,2,200
165,40.73383,-73.99899,3,2,0,200
165,40.7276,-74.00075,3,2,47,200
165,40.73469,-73.99838,3,3,1,200
165,40.72838,-73.99899,3,7,38,200
165,40.73006,-73.99981,3,4,0,200
165,40.73293,-73.99846,3,1,4,200
165,40.73385,-73.99928,3,5,1,200
165,40.72925,-73.99927,3,1,12,200
